,SYMBOL,Sector,NSE CODE
1773,PANSARI:NS,RealEstateG6,"NSE:PANSARI,"
1774,SUMIT:NS,RealEstateG6,"NSE:SUMIT,"
1775,ANIKINDS:NS,RealEstateG6,"NSE:ANIKINDS,"
1776,SHRADHA:NS,RealEstateG6,"NSE:SHRADHA,"
1777,AMJLAND:NS,RealEstateG7,"NSE:AMJLAND,"
1778,SADBHIN:NS,RealEstateG7,"NSE:SADBHIN,"
1779,VIPULLTD:NS,RealEstateG7,"NSE:VIPULLTD,"
1780,LANCORHOL:NS,RealEstateG7,"NSE:LANCORHOL,"
1781,HDIL:NS,RealEstateG7,"NSE:HDIL,"
1782,PRAENG:NS,RealEstateG7,"NSE:PRAENG,"
1783,ARTNIRMAN:NS,RealEstateG7,"NSE:ARTNIRMAN,"
1784,PALASHSECU:NS,RealEstateG7,"NSE:PALASHSECU,"
1785,LOTUSDEV:NS,RealEstateG8,"NSE:LOTUSDEV,"
1786,KALPATARU:NS,RealEstateG8,"NSE:KALPATARU,"
1787,RAYMONDREL:NS,RealEstateG8,"NSE:RAYMONDREL,"
1788,MOTOGENFIN:NS,RealEstateG8,"NSE:MOTOGENFIN,"
1789,IL&FSTRANS:NS,RealEstateG8,"NSE:IL&FSTRANS,"
1790,3PLAND:NS,RealEstateG8,"NSE:3PLAND,"
1791,FMNL:NS,RealEstateG8,"NSE:FMNL,"
1792,ANSALAPI:NS,RealEstateG8,"NSE:ANSALAPI,"
1793,MEP:NS,RealEstateG8,"NSE:MEP,"
1794,TECHIN:NS,RealEstateG8,"NSE:TECHIN,"
1795,JUBLFOOD:NS,Restaurants,"NSE:JUBLFOOD,"
1796,DEVYANI:NS,Restaurants,"NSE:DEVYANI,"
1797,WESTLIFE:NS,Restaurants,"NSE:WESTLIFE,"
1798,SAPPHIRE:NS,Restaurants,"NSE:SAPPHIRE,"
1799,RBA:NS,Restaurants,"NSE:RBA,"
1800,BARBEQUE:NS,Restaurants,"NSE:BARBEQUE,"
1801,COFFEEDAY:NS,Restaurants,"NSE:COFFEEDAY,"
1802,SPECIALITY:NS,Restaurants,"NSE:SPECIALITY,"
1803,TRAVELFOOD:NS,Restaurants,"NSE:TRAVELFOOD,"
1804,TRENT:NS,Retail-Department Stores,"NSE:TRENT,"
1805,ABFRL:NS,Retail-Department Stores,"NSE:ABFRL,"
1806,VMART:NS,Retail-Department Stores,"NSE:VMART,"
1807,RAYMONDLSL:NS,Retail-Department Stores,"NSE:RAYMONDLSL,"
1808,SHOPERSTOP:NS,Retail-Department Stores,"NSE:SHOPERSTOP,"
1809,STYLEBAAZA:NS,Retail-Department Stores,"NSE:STYLEBAAZA,"
1810,SSDL:NS,Retail-Department Stores,"NSE:SSDL,"
1811,FEL:NS,Retail-Department Stores,"NSE:FEL,"
1812,ABLBL:NS,Retail-Department Stores,"NSE:ABLBL,"
1813,MEDPLUS:NS,Retail-DrugStores,"NSE:MEDPLUS,"
1814,PRAXIS:NS,Retail-HomeFurnishings,"NSE:PRAXIS,"
1815,DMART:NS,Retail-SuperMiniMkts,"NSE:DMART,"
1816,VMM:NS,Retail-SuperMiniMkts,"NSE:VMM,"
1817,OSIAHYPER:NS,Retail-SuperMiniMkts,"NSE:OSIAHYPER,"
1818,LANDMARK:NS,RetailWhlsle-Automobile,"NSE:LANDMARK,"
1819,SHANKARA:NS,RetailWhlsle-BldgPrds,"NSE:SHANKARA,"
1820,CREATIVE:NS,RetailWhlsle-OfficeSup,"NSE:CREATIVE,"
1821,SHREEJISPG:NS,Ship building & Allied services,"NSE:SHREEJISPG,"
1822,ADANIPORTS:NS,Ship building & Allied services G1,"NSE:ADANIPORTS,"
1823,MAZDOCK:NS,Ship building & Allied services G1,"NSE:MAZDOCK,"
1824,JSWINFRA:NS,Ship building & Allied services G1,"NSE:JSWINFRA,"
1825,COCHINSHIP:NS,Ship building & Allied services G1,"NSE:COCHINSHIP,"
1826,GRSE:NS,Ship building & Allied services G1,"NSE:GRSE,"
1827,GESHIP:NS,Ship building & Allied services G1,"NSE:GESHIP,"
1828,SCI:NS,Ship building & Allied services G1,"NSE:SCI,"
1829,GPPL:NS,Ship building & Allied services G2,"NSE:GPPL,"
1830,SEAMECLTD:NS,Ship building & Allied services G2,"NSE:SEAMECLTD,"
1831,KMEW:NS,Ship building & Allied services G2,"NSE:KMEW,"
1832,SWANDEF:NS,Ship building & Allied services G2,"NSE:SWANDEF,"
1833,ESSARSHPNG:NS,Ship building & Allied services G2,"NSE:ESSARSHPNG,"
1834,TRANSWORLD:NS,Ship building & Allied services G2,"NSE:TRANSWORLD,"
1835,EMUDHRA:NS,Software Enterprise,"NSE:EMUDHRA,"
1836,INFIBEAM:NS,Software Enterprise,"NSE:INFIBEAM,"
1837,KSOLVES:NS,Software Enterprise,"NSE:KSOLVES,"
1838,TRACXN:NS,Software Enterprise,"NSE:TRACXN,"
1839,SIGMA:NS,Software Enterprise,"NSE:SIGMA,"
1840,OFSS:NS,SoftwareProductsG1,"NSE:OFSS,"
1841,TATAELXSI:NS,SoftwareProductsG1,"NSE:TATAELXSI,"
1842,AURIONPRO:NS,SoftwareProductsG1,"NSE:AURIONPRO,"
1843,NUCLEUS:NS,SoftwareProductsG1,"NSE:NUCLEUS,"
1844,RAMCOSYS:NS,SoftwareProductsG1,"NSE:RAMCOSYS,"
1845,AURUM:NS,SoftwareProductsG1,"NSE:AURUM,"
1846,INFOBEAN:NS,SoftwareProductsG1,"NSE:INFOBEAN,"
1847,ONMOBILE:NS,SoftwareProductsG2,"NSE:ONMOBILE,"
1848,IRIS:NS,SoftwareProductsG2,"NSE:IRIS,"
1849,SOFTTECH:NS,SoftwareProductsG2,"NSE:SOFTTECH,"
1850,VIRINCHI:NS,SoftwareProductsG2,"NSE:VIRINCHI,"
1851,INTENTECH:NS,SoftwareProductsG2,"NSE:INTENTECH,"
1852,RSSOFTWARE:NS,SoftwareProductsG2,"NSE:RSSOFTWARE,"
1853,GSS:NS,SoftwareProductsG2,"NSE:GSS,"
1854,TCS:NS,SoftwareServicesG1,"NSE:TCS,"
1855,INFY:NS,SoftwareServicesG1,"NSE:INFY,"
1856,HCLTECH:NS,SoftwareServicesG1,"NSE:HCLTECH,"
1857,WIPRO:NS,SoftwareServicesG1,"NSE:WIPRO,"
1858,TECHM:NS,SoftwareServicesG1,"NSE:TECHM,"
1859,LTIM:NS,SoftwareServicesG1,"NSE:LTIM,"
1860,PERSISTENT:NS,SoftwareServicesG1,"NSE:PERSISTENT,"
1861,3IINFOLTD:NS,SoftwareServicesG10,"NSE:3IINFOLTD,"
1862,INSPIRISYS:NS,SoftwareServicesG10,"NSE:INSPIRISYS,"
1863,AIRAN:NS,SoftwareServicesG10,"NSE:AIRAN,"
1864,TERASOFT:NS,SoftwareServicesG10,"NSE:TERASOFT,"
1865,TRIGYN:NS,SoftwareServicesG10,"NSE:TRIGYN,"
1866,GOLDTECH:NS,SoftwareServicesG10,"NSE:GOLDTECH,"
1867,DEVIT:NS,SoftwareServicesG10,"NSE:DEVIT,"
1868,DUCON:NS,SoftwareServicesG11,"NSE:DUCON,"
1869,EQUIPPP:NS,SoftwareServicesG11,"NSE:EQUIPPP,"
1870,SECMARK:NS,SoftwareServicesG11,"NSE:SECMARK,"
1871,XELPMOC:NS,SoftwareServicesG11,"NSE:XELPMOC,"
1872,VISESHINFO:NS,SoftwareServicesG11,"NSE:VISESHINFO,"
1873,TAKE:NS,SoftwareServicesG11,"NSE:TAKE,"
1874,EXCEL:NS,SoftwareServicesG11,"NSE:EXCEL,"
1875,ORCHASP:NS,SoftwareServicesG12,"NSE:ORCHASP,"
1876,CURAA:NS,SoftwareServicesG12,"NSE:CURAA,"
1877,CTE:NS,SoftwareServicesG12,"NSE:CTE,"
1878,SECURKLOUD:NS,SoftwareServicesG12,"NSE:SECURKLOUD,"
1879,RELIABLE:NS,SoftwareServicesG12,"NSE:RELIABLE,"
1880,HOVS:NS,SoftwareServicesG12,"NSE:HOVS,"
1881,PALREDTEC:NS,SoftwareServicesG12,"NSE:PALREDTEC,"
1882,DIGITIDE:NS,SoftwareServicesG13,"NSE:DIGITIDE,"
1883,HEXT:NS,SoftwareServicesG13,"NSE:HEXT,"
1884,WEWIN:NS,SoftwareServicesG13,"NSE:WEWIN,"
1885,ROLTA:NS,SoftwareServicesG13,"NSE:ROLTA,"
1886,MELSTAR:NS,SoftwareServicesG13,"NSE:MELSTAR,"
1887,BGLOBAL:NS,SoftwareServicesG13,"NSE:BGLOBAL,"
1888,QUINTEGRA:NS,SoftwareServicesG13,"NSE:QUINTEGRA,"
1889,COFORGE:NS,SoftwareServicesG2,"NSE:COFORGE,"
1890,HEXT:NS,SoftwareServicesG2,"NSE:HEXT,"
1891,MPHASIS:NS,SoftwareServicesG2,"NSE:MPHASIS,"
1892,LTTS:NS,SoftwareServicesG2,"NSE:LTTS,"
1893,KPITTECH:NS,SoftwareServicesG2,"NSE:KPITTECH,"
1894,FSL:NS,SoftwareServicesG2,"NSE:FSL,"
1895,IKS:NS,SoftwareServicesG2,"NSE:IKS,"
1896,ZENSARTECH:NS,SoftwareServicesG3,"NSE:ZENSARTECH,"
1897,SAGILITY:NS,SoftwareServicesG3,"NSE:SAGILITY,"
1898,CYIENT:NS,SoftwareServicesG3,"NSE:CYIENT,"
1899,SONATSOFTW:NS,SoftwareServicesG3,"NSE:SONATSOFTW,"
1900,NAZARA:NS,SoftwareServicesG3,"NSE:NAZARA,"
1901,BSOFT:NS,SoftwareServicesG3,"NSE:BSOFT,"
1902,NETWEB:NS,SoftwareServicesG3,"NSE:NETWEB,"
1903,BBOX:NS,SoftwareServicesG4,"NSE:BBOX,"
1904,HAPPSTMNDS:NS,SoftwareServicesG4,"NSE:HAPPSTMNDS,"
1905,LATENTVIEW:NS,SoftwareServicesG4,"NSE:LATENTVIEW,"
1906,MASTEK:NS,SoftwareServicesG4,"NSE:MASTEK,"
1907,ROUTE:NS,SoftwareServicesG4,"NSE:ROUTE,"
1908,E2E:NS,SoftwareServicesG4,"NSE:E2E,"
1909,AXISCADES:NS,SoftwareServicesG4,"NSE:AXISCADES,"
1910,MCLOUD:NS,SoftwareServicesG5,"NSE:MCLOUD,"
1911,CIGNITITEC:NS,SoftwareServicesG5,"NSE:CIGNITITEC,"
1912,RSYSTEMS:NS,SoftwareServicesG5,"NSE:RSYSTEMS,"
1913,NPST:NS,SoftwareServicesG5,"NSE:NPST,"
1914,PROTEAN:NS,SoftwareServicesG5,"NSE:PROTEAN,"
1915,DATAMATICS:NS,SoftwareServicesG5,"NSE:DATAMATICS,"
1916,MEDIASSIST:NS,SoftwareServicesG5,"NSE:MEDIASSIST,"
1917,RPSGVENT:NS,SoftwareServicesG6,"NSE:RPSGVENT,"
1918,GENESYS:NS,SoftwareServicesG6,"NSE:GENESYS,"
1919,SAKSOFT:NS,SoftwareServicesG6,"NSE:SAKSOFT,"
1920,SASKEN:NS,SoftwareServicesG6,"NSE:SASKEN,"
1921,ACCELYA:NS,SoftwareServicesG6,"NSE:ACCELYA,"
1922,ONEPOINT:NS,SoftwareServicesG6,"NSE:ONEPOINT,"
1923,EXPLEOSOL:NS,SoftwareServicesG6,"NSE:EXPLEOSOL,"
1924,QUICKHEAL:NS,SoftwareServicesG7,"NSE:QUICKHEAL,"
1925,ALLDIGI:NS,SoftwareServicesG7,"NSE:ALLDIGI,"
1926,ORIENTTECH:NS,SoftwareServicesG7,"NSE:ORIENTTECH,"
1927,DSSL:NS,SoftwareServicesG7,"NSE:DSSL,"
1928,KELLTONTEC:NS,SoftwareServicesG7,"NSE:KELLTONTEC,"
1929,ADSL:NS,SoftwareServicesG7,"NSE:ADSL,"
1930,XCHANGING:NS,SoftwareServicesG7,"NSE:XCHANGING,"
1931,VAKRANGEE:NS,SoftwareServicesG8,"NSE:VAKRANGEE,"
1932,SILVERTUC:NS,SoftwareServicesG8,"NSE:SILVERTUC,"
1933,NINSYS:NS,SoftwareServicesG8,"NSE:NINSYS,"
1934,SUBEXLTD:NS,SoftwareServicesG8,"NSE:SUBEXLTD,"
1935,MINDTECK:NS,SoftwareServicesG8,"NSE:MINDTECK,"
1936,ONWARDTEC:NS,SoftwareServicesG8,"NSE:ONWARDTEC,"
1937,VLEGOV:NS,SoftwareServicesG8,"NSE:VLEGOV,"
1938,MEGASOFT:NS,SoftwareServicesG9,"NSE:MEGASOFT,"
1939,DIGISPICE:NS,SoftwareServicesG9,"NSE:DIGISPICE,"
1940,CYBERTECH:NS,SoftwareServicesG9,"NSE:CYBERTECH,"
1941,XTGLOBAL:NS,SoftwareServicesG9,"NSE:XTGLOBAL,"
1942,IZMO:NS,SoftwareServicesG9,"NSE:IZMO,"
1943,ASMS:NS,SoftwareServicesG9,"NSE:ASMS,"
1944,FCSSOFT:NS,SoftwareServicesG9,"NSE:FCSSOFT,"
1945,AVL:NS,Speciality Retail,"NSE:AVL,"
1946,EMIL:NS,Speciality Retail,"NSE:EMIL,"
1947,SPENCERS:NS,Speciality Retail,"NSE:SPENCERS,"
1948,BPL:NS,Speciality Retail,"NSE:BPL,"
1949,ARCHIES:NS,Speciality Retail,"NSE:ARCHIES,"
1950,COMPINFO:NS,Speciality Retail,"NSE:COMPINFO,"
1951,FLAIR:NS,Stationary,"NSE:FLAIR,"
1952,KOKUYOCMLN:NS,Stationary,"NSE:KOKUYOCMLN,"
1953,LINC:NS,Stationary,"NSE:LINC,"
1954,REPRO:NS,Stationary,"NSE:REPRO,"
1955,DJML:NS,Stationary,"NSE:DJML,"
1956,EIDPARRY:NS,SugarG1,"NSE:EIDPARRY,"
1957,BALRAMCHIN:NS,SugarG1,"NSE:BALRAMCHIN,"
1958,TRIVENI:NS,SugarG1,"NSE:TRIVENI,"
1959,MANORAMA:NS,SugarG1,"NSE:MANORAMA,"
1960,RENUKA:NS,SugarG1,"NSE:RENUKA,"
1961,VADILALIND:NS,SugarG1,"NSE:VADILALIND,"
1962,DALMIASUG:NS,SugarG1,"NSE:DALMIASUG,"
1963,BAJAJHIND:NS,SugarG2,"NSE:BAJAJHIND,"
1964,DIAMONDYD:NS,SugarG2,"NSE:DIAMONDYD,"
1965,TASTYBITE:NS,SugarG2,"NSE:TASTYBITE,"
1966,DCMSRIND:NS,SugarG2,"NSE:DCMSRIND,"
1967,UTTAMSUGAR:NS,SugarG2,"NSE:UTTAMSUGAR,"
1968,AVADHSUGAR:NS,SugarG2,"NSE:AVADHSUGAR,"
1969,MAGADSUGAR:NS,SugarG2,"NSE:MAGADSUGAR,"
1970,DHAMPURSUG:NS,SugarG3,"NSE:DHAMPURSUG,"
1971,DWARKESH:NS,SugarG3,"NSE:DWARKESH,"
1972,JAYAGROGN:NS,SugarG3,"NSE:JAYAGROGN,"
1973,SUKHJITS:NS,SugarG3,"NSE:SUKHJITS,"
1974,UGARSUGAR:NS,SugarG3,"NSE:UGARSUGAR,"
1975,DBOL:NS,SugarG3,"NSE:DBOL,"
1976,MGEL:NS,SugarG3,"NSE:MGEL,"
1977,KCPSUGIND:NS,SugarG4,"NSE:KCPSUGIND,"
1978,MAWANASUG:NS,SugarG4,"NSE:MAWANASUG,"
1979,DAVANGERE:NS,SugarG4,"NSE:DAVANGERE,"
1980,KOTARISUG:NS,SugarG4,"NSE:KOTARISUG,"
1981,SAKHTISUG:NS,SugarG4,"NSE:SAKHTISUG,"
1982,PONNIERODE:NS,SugarG4,"NSE:PONNIERODE,"
1983,RANASUG:NS,SugarG4,"NSE:RANASUG,"
1984,RAJSREESUG:NS,SugarG5,"NSE:RAJSREESUG,"
1985,SIMBHALS:NS,SugarG5,"NSE:SIMBHALS,"
1986,CCL:NS,Tea & Coffee G1,"NSE:CCL,"
1987,VINCOFE:NS,Tea & Coffee G1,"NSE:VINCOFE,"
1988,MCLEODRUSS:NS,Tea & Coffee G1,"NSE:MCLEODRUSS,"
1989,JAYSREETEA:NS,Tea & Coffee G1,"NSE:JAYSREETEA,"
1990,PKTEA:NS,Tea & Coffee G1,"NSE:PKTEA,"
1991,UNITEDTEA:NS,Tea & Coffee G2,"NSE:UNITEDTEA,"
1992,DTIL:NS,Tea & Coffee G2,"NSE:DTIL,"
1993,GROBTEA:NS,Tea & Coffee G2,"NSE:GROBTEA,"
1994,NORBTEAEXP:NS,Tea & Coffee G2,"NSE:NORBTEAEXP,"
1995,STLNETWORK:NS,Telecom - Cellular & Fixed line services,"NSE:STLNETWORK,"
1996,TATACOMM:NS,Telecom Integrated,"NSE:TATACOMM,"
1997,TTML:NS,Telecom Integrated,"NSE:TTML,"
1998,MTNL:NS,Telecom Integrated,"NSE:MTNL,"
1999,BHARTIARTL:NS,Telecom Wireless,"NSE:BHARTIARTL,"
2000,IDEA:NS,Telecom Wireless,"NSE:IDEA,"
2001,TANLA:NS,Telecom Wireless,"NSE:TANLA,"
2002,GTLINFRA:NS,Telecom Wireless,"NSE:GTLINFRA,"
2003,RCOM:NS,Telecom Wireless,"NSE:RCOM,"
2004,UNIINFO:NS,Telecom Wireless,"NSE:UNIINFO,"
2005,ITI:NS,Telecom-ConsumerProds,"NSE:ITI,"
2006,OPTIEMUS:NS,Telecom-ConsumerProds,"NSE:OPTIEMUS,"
2007,AVANTEL:NS,Telecom-ConsumerProds,"NSE:AVANTEL,"
2008,SUYOG:NS,Telecom-ConsumerProds,"NSE:SUYOG,"
2009,DYCL:NS,Telecom-FiberOptics,"NSE:DYCL,"
2010,PARACABLES:NS,Telecom-FiberOptics,"NSE:PARACABLES,"
2011,AKSHOPTFBR:NS,Telecom-FiberOptics,"NSE:AKSHOPTFBR,"
2012,TNTELE:NS,Telecom-FiberOptics,"NSE:TNTELE,"
2013,INDUSTOWER:NS,Telecom-Infrastructure,"NSE:INDUSTOWER,"
2014,SALASAR:NS,Telecom-Infrastructure,"NSE:SALASAR,"
2015,BHARTIHEXA:NS,TelecomSvcs-CableSatl,"NSE:BHARTIHEXA,"
2016,HATHWAY:NS,TelecomSvcs-CableSatl,"NSE:HATHWAY,"
2017,DEN:NS,TelecomSvcs-CableSatl,"NSE:DEN,"
2018,GTPL:NS,TelecomSvcs-CableSatl,"NSE:GTPL,"
2019,SITINET:NS,TelecomSvcs-CableSatl,"NSE:SITINET,"
2020,PAGEIND:NS,TextilesG1,"NSE:PAGEIND,"
2021,KPRMILL:NS,TextilesG1,"NSE:KPRMILL,"
2022,TRIDENT:NS,TextilesG1,"NSE:TRIDENT,"
2023,VTL:NS,TextilesG1,"NSE:VTL,"
2024,SWANENERGY:NS,TextilesG1,"NSE:SWANENERGY,"
2025,WELSPUNLIV:NS,TextilesG1,"NSE:WELSPUNLIV,"
2026,ALOKINDS:NS,TextilesG1,"NSE:ALOKINDS,"
2027,VIPCLOTHNG:NS,TextilesG10,"NSE:VIPCLOTHNG,"
2028,VARDHACRLC:NS,TextilesG10,"NSE:VARDHACRLC,"
2029,TTL:NS,TextilesG10,"NSE:TTL,"
2030,DCMNVL:NS,TextilesG10,"NSE:DCMNVL,"
2031,GINNIFILA:NS,TextilesG10,"NSE:GINNIFILA,"
2032,AXITA:NS,TextilesG10,"NSE:AXITA,"
2033,AARVEEDEN:NS,TextilesG10,"NSE:AARVEEDEN,"
2034,MANOMAY:NS,TextilesG11,"NSE:MANOMAY,"
2035,MARALOVER:NS,TextilesG11,"NSE:MARALOVER,"
2036,ZODIACLOTH:NS,TextilesG11,"NSE:ZODIACLOTH,"
2037,SHIVATEX:NS,TextilesG11,"NSE:SHIVATEX,"
2038,BASML:NS,TextilesG11,"NSE:BASML,"
2039,ESSENTIA:NS,TextilesG11,"NSE:ESSENTIA,"
2040,MHLXMIRU:NS,TextilesG11,"NSE:MHLXMIRU,"
2041,LAL:NS,TextilesG12,"NSE:LAL,"
2042,INDTERRAIN:NS,TextilesG12,"NSE:INDTERRAIN,"
2043,SUPERHOUSE:NS,TextilesG12,"NSE:SUPERHOUSE,"
2044,LAGNAM:NS,TextilesG12,"NSE:LAGNAM,"
2045,MODTHREAD:NS,TextilesG12,"NSE:MODTHREAD,"
2046,SOMATEX:NS,TextilesG12,"NSE:SOMATEX,"
2047,BSL:NS,TextilesG12,"NSE:BSL,"
2048,BHANDARI:NS,TextilesG13,"NSE:BHANDARI,"
2049,LOVABLE:NS,TextilesG13,"NSE:LOVABLE,"
2050,RELCHEMQ:NS,TextilesG13,"NSE:RELCHEMQ,"
2051,ZENITHEXPO:NS,TextilesG13,"NSE:ZENITHEXPO,"
2052,LAMBODHARA:NS,TextilesG13,"NSE:LAMBODHARA,"
2053,LOYALTEX:NS,TextilesG13,"NSE:LOYALTEX,"
2054,SALONA:NS,TextilesG13,"NSE:SALONA,"
2055,SURYALAXMI:NS,TextilesG14,"NSE:SURYALAXMI,"
2056,PIONEEREMB:NS,TextilesG14,"NSE:PIONEEREMB,"
2057,SELMC:NS,TextilesG14,"NSE:SELMC,"
2058,GLOBE:NS,TextilesG14,"NSE:GLOBE,"
2059,SPLIL:NS,TextilesG14,"NSE:SPLIL,"
2060,NAGREEKEXP:NS,TextilesG14,"NSE:NAGREEKEXP,"
2061,DAMODARIND:NS,TextilesG14,"NSE:DAMODARIND,"
2062,PARASPETRO:NS,TextilesG15,"NSE:PARASPETRO,"
2063,DIGJAMLMTD:NS,TextilesG15,"NSE:DIGJAMLMTD,"
2064,SHEKHAWATI:NS,TextilesG15,"NSE:SHEKHAWATI,"
2065,CELEBRITY:NS,TextilesG15,"NSE:CELEBRITY,"
2066,BANG:NS,TextilesG15,"NSE:BANG,"
2067,JAIPURKURT:NS,TextilesG15,"NSE:JAIPURKURT,"
2068,AKI:NS,TextilesG15,"NSE:AKI,"
2069,SHIVAMILLS:NS,TextilesG16,"NSE:SHIVAMILLS,"
2070,VINNY:NS,TextilesG16,"NSE:VINNY,"
2071,SUPERSPIN:NS,TextilesG16,"NSE:SUPERSPIN,"
2072,SUMEETINDS:NS,TextilesG16,"NSE:SUMEETINDS,"
2073,LAXMICOT:NS,TextilesG16,"NSE:LAXMICOT,"
2074,SVPGLOB:NS,TextilesG16,"NSE:SVPGLOB,"
2075,AKSHAR:NS,TextilesG16,"NSE:AKSHAR,"
2076,MOHITIND:NS,TextilesG17,"NSE:MOHITIND,"
2077,SGL:NS,TextilesG17,"NSE:SGL,"
2078,JBFIND:NS,TextilesG17,"NSE:JBFIND,"
2079,MFML:NS,TextilesG17,"NSE:MFML,"
2080,GOENKA:NS,TextilesG17,"NSE:GOENKA,"
2081,MORARJEE:NS,TextilesG17,"NSE:MORARJEE,"
2082,VIVIDHA:NS,TextilesG17,"NSE:VIVIDHA,"
2083,PASHUPATI:NS,TextilesG18,"NSE:PASHUPATI,"
2084,BORANA:NS,TextilesG18,"NSE:BORANA,"
2085,SUULD:NS,TextilesG18,"NSE:SUULD,"
2086,VCL:NS,TextilesG18,"NSE:VCL,"
2087,NIRAJISPAT:NS,TextilesG18,"NSE:NIRAJISPAT,"
2088,GLOBALE:NS,TextilesG18,"NSE:GLOBALE,"
2089,EUROTEXIND:NS,TextilesG18,"NSE:EUROTEXIND,"
2090,FELDVR:NS,TextilesG18,"NSE:FELDVR,"
2091,WINSOME:NS,TextilesG18,"NSE:WINSOME,"
2092,ALPSINDUS:NS,TextilesG18,"NSE:ALPSINDUS,"
2093,RAJVIR:NS,TextilesG18,"NSE:RAJVIR,"
2094,GANGOTRI:NS,TextilesG18,"NSE:GANGOTRI,"
2095,ARVIND:NS,TextilesG2,"NSE:ARVIND,"
2096,GARFIBRES:NS,TextilesG2,"NSE:GARFIBRES,"
2097,GOKEX:NS,TextilesG2,"NSE:GOKEX,"
2098,PGIL:NS,TextilesG2,"NSE:PGIL,"
2099,ARVINDFASN:NS,TextilesG2,"NSE:ARVINDFASN,"
2100,JINDWORLD:NS,TextilesG2,"NSE:JINDWORLD,"
2101,PDSL:NS,TextilesG2,"NSE:PDSL,"
2102,KITEX:NS,TextilesG3,"NSE:KITEX,"
2103,ICIL:NS,TextilesG3,"NSE:ICIL,"
2104,LUXIND:NS,TextilesG3,"NSE:LUXIND,"
2105,RAYMOND:NS,TextilesG3,"NSE:RAYMOND,"
2106,SANATHAN:NS,TextilesG3,"NSE:SANATHAN,"
2107,GANECOS:NS,TextilesG3,"NSE:GANECOS,"
2108,SIYSIL:NS,TextilesG3,"NSE:SIYSIL,"
2109,BOMDYEING:NS,TextilesG4,"NSE:BOMDYEING,"
2110,KKCL:NS,TextilesG4,"NSE:KKCL,"
2111,MAYURUNIQ:NS,TextilesG4,"NSE:MAYURUNIQ,"
2112,FILATEX:NS,TextilesG4,"NSE:FILATEX,"
2113,DOLLAR:NS,TextilesG4,"NSE:DOLLAR,"
2114,NITINSPIN:NS,TextilesG4,"NSE:NITINSPIN,"
2115,SPAL:NS,TextilesG4,"NSE:SPAL,"
2116,SANGAMIND:NS,TextilesG5,"NSE:SANGAMIND,"
2117,KALAMANDIR:NS,TextilesG5,"NSE:KALAMANDIR,"
2118,CANTABIL:NS,TextilesG5,"NSE:CANTABIL,"
2119,HIMATSEIDE:NS,TextilesG5,"NSE:HIMATSEIDE,"
2120,RUPA:NS,TextilesG5,"NSE:RUPA,"
2121,RAJRILTD:NS,TextilesG5,"NSE:RAJRILTD,"
2122,AYMSYNTEX:NS,TextilesG5,"NSE:AYMSYNTEX,"
2123,SPORTKING:NS,TextilesG6,"NSE:SPORTKING,"
2124,INDORAMA:NS,TextilesG6,"NSE:INDORAMA,"
2125,MONTECARLO:NS,TextilesG6,"NSE:MONTECARLO,"
2126,MUFTI:NS,TextilesG6,"NSE:MUFTI,"
2127,NAHARSPING:NS,TextilesG6,"NSE:NAHARSPING,"
2128,CENTENKA:NS,TextilesG6,"NSE:CENTENKA,"
2129,SARLAPOLY:NS,TextilesG6,"NSE:SARLAPOLY,"
2130,AMBIKCO:NS,TextilesG7,"NSE:AMBIKCO,"
2131,RSWM:NS,TextilesG7,"NSE:RSWM,"
2132,GLOSTERLTD:NS,TextilesG7,"NSE:GLOSTERLTD,"
2133,SBC:NS,TextilesG7,"NSE:SBC,"
2134,RUBYMILLS:NS,TextilesG7,"NSE:RUBYMILLS,"
2135,SUTLEJTEX:NS,TextilesG7,"NSE:SUTLEJTEX,"
2136,CHEVIOT:NS,TextilesG7,"NSE:CHEVIOT,"
2137,PRECOT:NS,TextilesG8,"NSE:PRECOT,"
2138,ASHIMASYN:NS,TextilesG8,"NSE:ASHIMASYN,"
2139,NAHARINDUS:NS,TextilesG8,"NSE:NAHARINDUS,"
2140,NDL:NS,TextilesG8,"NSE:NDL,"
2141,BORANA:NS,TextilesG8,"NSE:BORANA,"
2142,IRISDOREME:NS,TextilesG8,"NSE:IRISDOREME,"
2143,DONEAR:NS,TextilesG8,"NSE:DONEAR,"
2144,VARDMNPOLY:NS,TextilesG9,"NSE:VARDMNPOLY,"
2145,BANSWRAS:NS,TextilesG9,"NSE:BANSWRAS,"
2146,ORBTEXP:NS,TextilesG9,"NSE:ORBTEXP,"
2147,RACE:NS,TextilesG9,"NSE:RACE,"
2148,PASUPTAC:NS,TextilesG9,"NSE:PASUPTAC,"
2149,FILATFASH:NS,TextilesG9,"NSE:FILATFASH,"
2150,UNITEDPOLY:NS,TextilesG9,"NSE:UNITEDPOLY,"
2151,ITC:NS,Tobacco,"NSE:ITC,"
2152,GODFRYPHLP:NS,Tobacco,"NSE:GODFRYPHLP,"
2153,VSTIND:NS,Tobacco,"NSE:VSTIND,"
2154,GOLDENTOBC:NS,Tobacco,"NSE:GOLDENTOBC,"
2155,IRCTC:NS,Tour & Travel services,"NSE:IRCTC,"
2156,TBOTEK:NS,Tour & Travel services,"NSE:TBOTEK,"
2157,THOMASCOOK:NS,Tour & Travel services,"NSE:THOMASCOOK,"
2158,IXIGO:NS,Tour & Travel services,"NSE:IXIGO,"
